Dot Point Measurements

Generated: Tuesday 24 January 2023 14:53:07

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	Frame info 1	Frame info 2	Frame info 3	Frame info 4	Frame info 5	Frame info 6	BROAD	MORPHOLOGY	TYPE	RELIEF	CODE				Radius %
47_1_01_Left_MAH00230.MP4_0000500.jpg	      0		719	1198													47	1					Unconsolidated	Sand	mud (fine sand)		82001015				6.9
47_1_01_Left_MAH00230.MP4_0000500.jpg	      0		542	1141													47	1					Open Water								25.1
47_1_01_Left_MAH00230.MP4_0000500.jpg	      0		932	1137													47	1					Unconsolidated	Sand	mud (fine sand)		82001015				17.4
47_1_01_Left_MAH00230.MP4_0000500.jpg	      0		776	1619													47	1					Unconsolidated	Sand	mud (fine sand)		82001015				49.2
47_1_01_Left_MAH00230.MP4_0000500.jpg	      0		847	1483													47	1					Unconsolidated	Sand	mud (fine sand)		82001015				35.3
47_1_01_Left_MAH00230.MP4_0000500.jpg	      0		1014	1490													47	1					Unconsolidated	Sand	mud (fine sand)		82001015				43.8
47_1_01_Left_MAH00230.MP4_0000500.jpg	      0		975	537													47	1					Unconsolidated	Sand	mud (fine sand)		82001015				71.3
47_1_01_Left_MAH00230.MP4_0000500.jpg	      0		695	1803													47	1					Invertebrate Complex	Complex 1							69.6
47_1_01_Left_MAH00230.MP4_0000500.jpg	      0		735	1417													47	1					Unknown								27.6
47_1_01_Left_MAH00230.MP4_0000500.jpg	      0		754	1289													47	1					Unknown								13.6
47_1_01_Left_MAH00230.MP4_0000500.jpg	      0		594	257													47	1					Open Water								100.0
47_1_01_Left_MAH00230.MP4_0000500.jpg	      0		610	807													47	1					Open Water								42.4
48_1_01_Left_MAH00243.MP4_0058192.jpg	      0		796	831													48	1					Unknown								10.7
48_1_01_Left_MAH00243.MP4_0058192.jpg	      0		991	382													48	1					Unconsolidated	Sand	mud (fine sand)		82001015				53.6
48_1_01_Left_MAH00243.MP4_0058192.jpg	      0		760	1647													48	1					Unconsolidated	Sand	mud (fine sand)		82001015				75.2
48_1_01_Left_MAH00243.MP4_0058192.jpg	      0		858	74													48	1					Unknown								83.2
48_1_01_Left_MAH00243.MP4_0058192.jpg	      0		910	539													48	1					Unconsolidated	Sand	mud (fine sand)		82001015				36.8
48_1_01_Left_MAH00243.MP4_0058192.jpg	      0		595	1680													48	1					Open Water								82.4
48_1_01_Left_MAH00243.MP4_0058192.jpg	      0		1056	817													48	1					Unconsolidated	Sand	mud (fine sand)		82001015				20.1
48_1_01_Left_MAH00243.MP4_0058192.jpg	      0		929	1496													48	1					Unconsolidated	Sand	mud (fine sand)		82001015				59.4
48_1_01_Left_MAH00243.MP4_0058192.jpg	      0		952	164													48	1					Unconsolidated	Sand	mud (fine sand)		82001015				74.5
48_1_01_Left_MAH00243.MP4_0058192.jpg	      0		666	1695													48	1					Unknown								81.8
48_1_01_Left_MAH00243.MP4_0058192.jpg	      0		936	1751													48	1					Unconsolidated	Sand	mud (fine sand)		82001015				84.9
48_1_01_Left_MAH00243.MP4_0058192.jpg	      0		888	1904													48	1					Unknown								100.0
48_1_01_Left_MAH00243.MP4_0058192.jpg	      0		759	91													48	1					Open Water								82.3
48_1_01_Left_MAH00243.MP4_0058192.jpg	      0		1043	435													48	1					Unconsolidated	Sand	mud (fine sand)		82001015				49.9
48_1_01_Left_MAH00243.MP4_0058192.jpg	      0		933	226													48	1					Unconsolidated	Sand	mud (fine sand)		82001015				68.2
48_1_01_Left_MAH00243.MP4_0058192.jpg	      0		994	1162													48	1					Unconsolidated	Sand	mud (fine sand)		82001015				28.4
48_1_01_Left_MAH00243.MP4_0058192.jpg	      0		972	1739													48	1					Unconsolidated	Sand	mud (fine sand)		82001015				84.0
48_1_01_Left_MAH00243.MP4_0058192.jpg	      0		886	64													48	1					Unknown								84.1
48_1_01_Left_MAH00243.MP4_0058192.jpg	      0		985	447													48	1					Unconsolidated	Sand	mud (fine sand)		82001015				47.1
48_1_01_Left_MAH00243.MP4_0058192.jpg	      0		579	952													48	1					Open Water								29.9
4_1_01_Left_MAH00213.MP4_0039336.jpg	      0		1055	1692													4	1					Unconsolidated	Sand	mud (fine sand)		82001015				76.5
4_1_01_Left_MAH00213.MP4_0039336.jpg	      0		978	1192													4	1					Unconsolidated	Sand	mud (fine sand)		82001015				20.7
4_1_01_Left_MAH00213.MP4_0039336.jpg	      0		609	1113													4	1					Octocoral/Black	Branching (3D)			11168902				29.0
4_1_01_Left_MAH00213.MP4_0039336.jpg	      0		579	1496													4	1					Unconsolidated	Sand	mud (fine sand)		82001015				59.3
4_1_01_Left_MAH00213.MP4_0039336.jpg	      0		880	967													4	1					Unconsolidated	Sand	mud (fine sand)		82001015				11.9
4_1_01_Left_MAH00213.MP4_0039336.jpg	      0		1058	748													4	1					Unconsolidated	Sand	mud (fine sand)		82001015				44.0
4_1_01_Left_MAH00213.MP4_0039336.jpg	      0		892	627													4	1					Unconsolidated	Sand	mud (fine sand)		82001015				51.3
4_1_01_Left_MAH00213.MP4_0039336.jpg	      0		1065	1643													4	1					Unconsolidated	Sand	mud (fine sand)		82001015				71.5
4_1_01_Left_MAH00213.MP4_0039336.jpg	      0		958	1874													4	1					Unconsolidated	Sand	mud (fine sand)		82001015				94.8
4_1_01_Left_MAH00213.MP4_0039336.jpg	      0		988	1469													4	1					Unconsolidated	Sand	mud (fine sand)		82001015				49.5
4_1_01_Left_MAH00213.MP4_0039336.jpg	      0		774	744													4	1					Octocoral/Black	Branching (3D)			11168902				38.6
4_1_01_Left_MAH00213.MP4_0039336.jpg	      0		870	1355													4	1					Unconsolidated	Sand	mud (fine sand)		82001015				33.7
4_1_01_Left_MAH00213.MP4_0039336.jpg	      0		613	510													4	1					Unconsolidated	Sand	mud (fine sand)		82001015				70.4
4_1_01_Left_MAH00213.MP4_0039336.jpg	      0		603	1336													4	1					Unconsolidated	Sand	mud (fine sand)		82001015				42.8
4_1_01_Left_MAH00213.MP4_0039336.jpg	      0		561	257													4	1					Unknown								100.0
4_1_01_Left_MAH00213.MP4_0039336.jpg	      0		690	1129													4	1					Unknown								20.4
4_1_01_Left_MAH00213.MP4_0039336.jpg	      0		1024	404													4	1					Unconsolidated	Sand	mud (fine sand)		82001015				79.5
4_1_01_Left_MAH00213.MP4_0039336.jpg	      0		1024	699													4	1					Unconsolidated	Sand	mud (fine sand)		82001015				47.1
4_1_01_Left_MAH00213.MP4_0039336.jpg	      0		1034	660													4	1					Unconsolidated	Pebble	gravel (gravel 2-10mm)		82001011				51.6
4_1_01_Left_MAH00213.MP4_0039336.jpg	      0		805	1401													4	1					Unconsolidated	Sand	mud (fine sand)		82001015				39.4
50_1_01_Left_MAH01237.MP4_0008514.jpg	      0		913	305													50	1					Unconsolidated	Sand	mud (fine sand)		82001015				55.3
50_1_01_Left_MAH01237.MP4_0008514.jpg	      0		992	78													50	1					Unconsolidated	Sand	mud (fine sand)		82001015				80.6
50_1_01_Left_MAH01237.MP4_0008514.jpg	      0		1037	529													50	1					Invertebrate Complex	Complex 1							38.3
50_1_01_Left_MAH01237.MP4_0008514.jpg	      0		769	286													50	1					Unconsolidated	Sand	mud (fine sand)		82001015				56.8
50_1_01_Left_MAH01237.MP4_0008514.jpg	      0		793	1538													50	1					Unconsolidated	Sand	mud (fine sand)		82001015				76.5
50_1_01_Left_MAH01237.MP4_0008514.jpg	      0		987	426													50	1					Unconsolidated	Sand	mud (fine sand)		82001015				45.1
50_1_01_Left_MAH01237.MP4_0008514.jpg	      0		693	953													50	1					Unconsolidated	Sand	mud (fine sand)		82001015				19.8
50_1_01_Left_MAH01237.MP4_0008514.jpg	      0		638	417													50	1					Unknown								46.8
50_1_01_Left_MAH01237.MP4_0008514.jpg	      0		963	998													50	1					Sponges	Massive forms			10000903				24.3
50_1_01_Left_MAH01237.MP4_0008514.jpg	      0		682	1187													50	1					Unconsolidated	Sand	mud (fine sand)		82001015				41.9
50_1_01_Left_MAH01237.MP4_0008514.jpg	      0		588	487													50	1					Unknown								43.1
50_1_01_Left_MAH01237.MP4_0008514.jpg	      0		945	1752													50	1					Unconsolidated	Sand	mud (fine sand)		82001015				100.0
50_1_01_Left_MAH01237.MP4_0008514.jpg	      0		600	1491													50	1					Open Water								75.2
50_1_01_Left_MAH01237.MP4_0008514.jpg	      0		973	512													50	1					Invertebrate Complex	Complex 1							36.2
50_1_01_Left_MAH01237.MP4_0008514.jpg	      0		663	430													50	1					Unconsolidated	Sand	mud (fine sand)		82001015				44.6
50_1_01_Left_MAH01237.MP4_0008514.jpg	      0		975	1532													50	1					Unconsolidated	Sand	mud (fine sand)		82001015				77.5
50_1_01_Left_MAH01237.MP4_0008514.jpg	      0		735	1143													50	1					Unknown								35.7
50_1_01_Left_MAH01237.MP4_0008514.jpg	      0		866	791													50	1					Unconsolidated	Sand	mud (fine sand)		82001015				5.5
50_1_01_Left_MAH01237.MP4_0008514.jpg	      0		601	553													50	1					Unknown								36.7
50_1_01_Left_MAH01237.MP4_0008514.jpg	      0		1035	955													50	1					Unconsolidated	Sand	mud (fine sand)		82001015				26.8
51_1_01_Left_MAH00234.MP4_0067622.jpg	      0		919	381													51	1					Unconsolidated	Sand	mud (fine sand)		82001015				64.3
51_1_01_Left_MAH00234.MP4_0067622.jpg	      0		789	70													51	1					Unconsolidated	Sand	mud (fine sand)		82001015				98.0
51_1_01_Left_MAH00234.MP4_0067622.jpg	      0		903	865													51	1					Unconsolidated	Sand	mud (fine sand)		82001015				13.7
51_1_01_Left_MAH00234.MP4_0067622.jpg	      0		1029	1673													51	1					Unconsolidated	Sand	mud (fine sand)		82001015				85.8
51_1_01_Left_MAH00234.MP4_0067622.jpg	      0		854	1155													51	1					Sponges	Small mixed			10000000				24.5
51_1_01_Left_MAH00234.MP4_0067622.jpg	      0		802	992													51	1					Octocoral/Black	Fan (2D)			11168912				5.6
51_1_01_Left_MAH00234.MP4_0067622.jpg	      0		759	992													51	1					Octocoral/Black	Fan (2D)			11168912				7.9
51_1_01_Left_MAH00234.MP4_0067622.jpg	      0		888	1613													51	1					Unconsolidated	Sand	mud (fine sand)		82001015				75.8
51_1_01_Left_MAH00234.MP4_0067622.jpg	      0		672	158													51	1					Unknown								89.4
51_1_01_Left_MAH00234.MP4_0067622.jpg	      0		792	1475													51	1					Unknown								59.8
51_1_01_Left_MAH00234.MP4_0067622.jpg	      0		791	62													51	1					Unconsolidated	Sand	mud (fine sand)		82001015				98.9
51_1_01_Left_MAH00234.MP4_0067622.jpg	      0		667	1815													51	1					Unconsolidated	Sand	mud (fine sand)		82001015				99.3
51_1_01_Left_MAH00234.MP4_0067622.jpg	      0		631	660													51	1					Unconsolidated	Sand	mud (fine sand)		82001015				37.5
51_1_01_Left_MAH00234.MP4_0067622.jpg	      0		953	982													51	1					Unconsolidated	Sand	mud (fine sand)		82001015				16.8
51_1_01_Left_MAH00234.MP4_0067622.jpg	      0		789	666													51	1					Octocoral/Black	Branching (3D)			11168902				31.2
51_1_01_Left_MAH00234.MP4_0067622.jpg	      0		712	646													51	1					Sponges	Massive forms			10000903				35.0
51_1_01_Left_MAH00234.MP4_0067622.jpg	      0		884	400													51	1					Unconsolidated	Sand	mud (fine sand)		82001015				61.6
51_1_01_Left_MAH00234.MP4_0067622.jpg	      0		675	1288													51	1					Unconsolidated	Sand	mud (fine sand)		82001015				41.7
51_1_01_Left_MAH00234.MP4_0067622.jpg	      0		934	1823													51	1					Unconsolidated	Sand	mud (fine sand)		82001015				100.0
51_1_01_Left_MAH00234.MP4_0067622.jpg	      0		732	1132													51	1					Unknown								23.0
52_1_01_Left_MAH00204.MP4_0041100.jpg	      0		576	236													52	1					Unknown								80.2
52_1_01_Left_MAH00204.MP4_0041100.jpg	      0		594	745													52	1					Invertebrate Complex	Complex 1							35.6
52_1_01_Left_MAH00204.MP4_0041100.jpg	      0		982	1841													52	1					Unconsolidated	Sand	mud (fine sand)		82001015				78.8
52_1_01_Left_MAH00204.MP4_0041100.jpg	      0		1060	114													52	1					Unconsolidated	Sand	mud (fine sand)		82001015				90.8
52_1_01_Left_MAH00204.MP4_0041100.jpg	      0		689	1206													52	1					Unconsolidated	Sand	mud (fine sand)		82001015				21.4
52_1_01_Left_MAH00204.MP4_0041100.jpg	      0		917	963													52	1					Unconsolidated	Sand	mud (fine sand)		82001015				10.7
52_1_01_Left_MAH00204.MP4_0041100.jpg	      0		623	1563													52	1					Octocoral/Black	Branching (3D)			11168902				54.5
52_1_01_Left_MAH00204.MP4_0041100.jpg	      0		859	1898													52	1					Unknown								82.8
52_1_01_Left_MAH00204.MP4_0041100.jpg	      0		915	1744													52	1					Unknown								68.6
52_1_01_Left_MAH00204.MP4_0041100.jpg	      0		563	468													52	1					Unknown								59.9
52_1_01_Left_MAH00204.MP4_0041100.jpg	      0		1009	666													52	1					Unconsolidated	Sand	mud (fine sand)		82001015				39.2
52_1_01_Left_MAH00204.MP4_0041100.jpg	      0		822	1531													52	1					Unknown								47.7
52_1_01_Left_MAH00204.MP4_0041100.jpg	      0		960	456													52	1					Unconsolidated	Sand	mud (fine sand)		82001015				56.7
52_1_01_Left_MAH00204.MP4_0041100.jpg	      0		769	1006													52	1					Unconsolidated	Sand	mud (fine sand)		82001015				6.3
52_1_01_Left_MAH00204.MP4_0041100.jpg	      0		1048	13													52	1					Unconsolidated	Sand	mud (fine sand)		82001015				100.0
52_1_01_Left_MAH00204.MP4_0041100.jpg	      0		663	1862													52	1													81.0
52_1_01_Left_MAH00204.MP4_0041100.jpg	      0		945	535													52	1					Unconsolidated	Sand	mud (fine sand)		82001015				49.0
52_1_01_Left_MAH00204.MP4_0041100.jpg	      0		963	1276													52	1					Unconsolidated	Sand	mud (fine sand)		82001015				26.5
52_1_01_Left_MAH00204.MP4_0041100.jpg	      0		626	1334													52	1					Unconsolidated	Sand	mud (fine sand)		82001015				34.8
52_1_01_Left_MAH00204.MP4_0041100.jpg	      0		1010	1209													52	1					Unconsolidated	Sand	mud (fine sand)		82001015				24.1
53_1_01_Left_MAH00354.MP4_0013423.jpg	      0		906	1708													53	1					Unknown								59.6
53_1_01_Left_MAH00354.MP4_0013423.jpg	      0		1011	1451													53	1					Unconsolidated	Sand	mud (fine sand)		82001015				39.4
53_1_01_Left_MAH00354.MP4_0013423.jpg	      0		645	1670													53	1					Unknown								57.5
53_1_01_Left_MAH00354.MP4_0013423.jpg	      0		831	1244													53	1					Sponges	Hollow forms			10000909				14.8
53_1_01_Left_MAH00354.MP4_0013423.jpg	      0		645	1884													53	1					Unknown								77.3
53_1_01_Left_MAH00354.MP4_0013423.jpg	      0		1014	1388													53	1					Sponges	Small mixed			10000000				34.4
53_1_01_Left_MAH00354.MP4_0013423.jpg	      0		891	1726													53	1					Octocoral/Black	Branching (3D)			11168902				61.1
53_1_01_Left_MAH00354.MP4_0013423.jpg	      0		620	1082													53	1					Octocoral/Black	Whip			11168917				18.1
53_1_01_Left_MAH00354.MP4_0013423.jpg	      0		551	837													53	1					Octocoral/Black	Fan (2D)			11168912				34.6
53_1_01_Left_MAH00354.MP4_0013423.jpg	      0		924	1316													53	1					Sponges	Hollow forms			10000909				24.1
53_1_01_Left_MAH00354.MP4_0013423.jpg	      0		1073	293													53	1					Sponges	Small mixed			10000000				80.3
53_1_01_Left_MAH00354.MP4_0013423.jpg	      0		755	614													53	1					Unknown								45.9
53_1_01_Left_MAH00354.MP4_0013423.jpg	      0		799	1122													53	1					Unknown								3.1
53_1_01_Left_MAH00354.MP4_0013423.jpg	      0		678	1300													53	1					Sponges	Hollow forms			10000909				23.6
53_1_01_Left_MAH00354.MP4_0013423.jpg	      0		746	1729													53	1					Octocoral/Black	Branching (3D)			11168902				61.2
53_1_01_Left_MAH00354.MP4_0013423.jpg	      0		679	52													53	1					Unknown								100.0
53_1_01_Left_MAH00354.MP4_0013423.jpg	      0		974	585													53	1					Sponges	Erect forms			10000912				50.8
53_1_01_Left_MAH00354.MP4_0013423.jpg	      0		741	385													53	1					Unknown								67.7
53_1_01_Left_MAH00354.MP4_0013423.jpg	      0		1050	171													53	1					Octocoral/Black	Branching (3D)			11168902				90.8
53_1_01_Left_MAH00354.MP4_0013423.jpg	      0		658	1263													53	1					Sponges	Hollow forms			10000909				21.9
54_1_01_Left_MAH00176.MP4_0065119.jpg	      0		964	1754													54	1					Unknown								75.4
54_1_01_Left_MAH00176.MP4_0065119.jpg	      0		747	1333													54	1					Unknown								29.5
54_1_01_Left_MAH00176.MP4_0065119.jpg	      0		599	1146													54	1					Open Water								24.5
54_1_01_Left_MAH00176.MP4_0065119.jpg	      0		614	1157													54	1					Open Water								23.5
54_1_01_Left_MAH00176.MP4_0065119.jpg	      0		984	1245													54	1					Unconsolidated	Sand	mud (fine sand)		82001015				26.5
54_1_01_Left_MAH00176.MP4_0065119.jpg	      0		887	886													54	1					Unconsolidated	Sand	mud (fine sand)		82001015				20.6
54_1_01_Left_MAH00176.MP4_0065119.jpg	      0		622	977													54	1					Open Water								22.4
54_1_01_Left_MAH00176.MP4_0065119.jpg	      0		972	1068													54	1					Unconsolidated	Sand	mud (fine sand)		82001015				17.0
54_1_01_Left_MAH00176.MP4_0065119.jpg	      0		595	1450													54	1					Open Water								47.4
54_1_01_Left_MAH00176.MP4_0065119.jpg	      0		993	145													54	1					Unconsolidated	Sand	mud (fine sand)		82001015				100.0
54_1_01_Left_MAH00176.MP4_0065119.jpg	      0		803	1575													54	1					Unconsolidated	Sand	mud (fine sand)		82001015				54.6
54_1_01_Left_MAH00176.MP4_0065119.jpg	      0		819	1430													54	1					Unconsolidated	Sand	mud (fine sand)		82001015				39.1
54_1_01_Left_MAH00176.MP4_0065119.jpg	      0		955	159													54	1					Unconsolidated	Sand	mud (fine sand)		82001015				97.8
54_1_01_Left_MAH00176.MP4_0065119.jpg	      0		1019	1853													54	1					Unknown								87.0
