"id","campaignid","sample","family","genus","species","length","range","latitude","longitude","date","time","location","status","site","depth","successful.count","successful.length"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",50.81108,1535.56347,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
